ID,Feature,Category,swap_proportion,Acc,Acc_after,Distortion_hellinger,Distortion_wasserstein,cramers_v_distortion,Distortion_kl,Distortion_js,hellinger_div,wasserstein_div,cramers_v_div,KL_div,JS_Div,Casuality,Importance,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_1,sex,1.0,0.4,0.0,0.0,nan,0.00029713478593770414,0.9983977311455843,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.5,0.5,0.5,0.5,0,0
F_2,cp,1.0-3.0,0.4,100.0,100.0,nan,0.00019582920010640149,0.9948406667132059,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0
F_2,cp,4.0,0.4,33.333,33.333,nan,0.00019582920010640149,0.9948406667132059,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,66.667,0.0,0.0,0.0,0.0,0.0,0.0
F_3,trestbps,132.0-200.0,0.4,66.667,100.0,nan,0.001825117191215744,1.0,0.007081334808311669,0.03999039916246199,0.314353677239468,0.33333333333333337,0.5,0.0,0.0,33.333,0.0,0.333,0.667,0.5,1.0,0.0,0.0
F_3,trestbps,94.0-130.0,0.4,0.0,0.0,nan,0.001825117191215744,1.0,0.007081334808311669,0.03999039916246199,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_4,chol,126.0-243.0,0.4,100.0,100.0,nan,0.005933082608060625,1.0,0.07066795314935852,0.13908607613571994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0
F_4,chol,244.0-564.0,0.4,0.0,0.0,nan,0.005933082608060625,1.0,0.07066795314935852,0.13908607613571994,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_5,fbs,0.0,0.4,25.0,25.0,nan,0.00015392617552609353,0.998448746191914,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,0.25,0.25,0.333,0.333,0.0,0.0
F_5,fbs,1.0,0.4,nan,nan,nan,0.00015392617552609353,0.998448746191914,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_6,restecg,0.0,0.4,100.0,100.0,nan,0.0002973026200610305,0.9970451006230958,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F_6,restecg,1.0,0.4,nan,nan,nan,0.0002973026200610305,0.9970451006230958,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_6,restecg,2.0,0.4,0.0,0.0,nan,0.0002973026200610305,0.9970451006230958,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.333,0.333,0.333,0.333,0,0
F_7,thalach,71.0-153.0,0.4,33.333,33.333,nan,0.0014873168686094424,1.0,0.002099646085960655,0.022719437983097807,0.0,0.0,1.0,0.0,0.0,0.0,66.667,0.333,0.333,0.333,0.333,0,0
F_7,thalach,154.0-202.0,0.4,100.0,100.0,nan,0.0014873168686094424,1.0,0.002099646085960655,0.022719437983097807,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F_8,exang,0.0,0.4,33.333,33.333,nan,0.00015392617552609353,0.998448746191914,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.667,0.333,0.333,0.5,0.5,0.0,0.0
F_8,exang,1.0,0.4,0.0,0.0,nan,0.00015392617552609353,0.998448746191914,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_9,oldpeak,0.9-6.2,0.4,33.333,33.333,nan,0.00015392617552609353,0.998448746191914,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,66.667,0.0,0.0,0.0,0.0,0.0,0.0
F_9,oldpeak,0.0-0.8,0.4,100.0,100.0,nan,0.00015392617552609353,0.998448746191914,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0
F_10,ca,0.0-1.0,0.4,66.667,66.667,nan,0.00012406505737886392,0.99763522202472,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.333,0.333,0.333,0.5,0.5,0.0,0.0
F_10,ca,2.0-3.0,0.4,0.0,0.0,nan,0.00012406505737886392,0.99763522202472,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_11,thal,3.0,0.4,50.0,50.0,0.9999999999999981,0.00045729967463882895,0.9903751369442766,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
F_11,thal,6.0,0.4,nan,nan,0.9999999999999981,0.00045729967463882895,0.9903751369442766,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_11,thal,7.0,0.4,0.0,0.0,0.9999999999999981,0.00045729967463882895,0.9903751369442766,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.5,0.5,0.5,0.5,0,0
F_0,age,0.0,0.4,66.667,66.667,nan,0.00016501002455544459,1.0000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.333,0.667,0.667,0.667,0.667,0,0
F_0,age,1.0,0.4,0.0,0.0,nan,0.00016501002455544459,1.0000000000000002,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0
F_1,sex,0.0,0.4,100.0,100.0,nan,0.00016501002455544459,1.0000000000000002,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
F_1,sex,1.0,0.4,33.333,33.333,nan,0.00016501002455544459,1.0000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.667,0.667,0.667,1.0,1.0,0.0,0.0
F_2,cp,1.0-3.0,0.4,100.0,100.0,nan,0.00016501002455544459,1.0000000000000002,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F_2,cp,4.0,0.4,66.667,66.667,nan,0.00016501002455544459,1.0000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.333,0.667,0.667,0.667,0.667,0,0
F_3,trestbps,132.0-200.0,0.4,50.0,50.0,nan,0.00016501002455544459,1.0000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.5,0.5,0.5,0.5,0,0
F_3,trestbps,94.0-130.0,0.4,100.0,100.0,nan,0.00016501002455544459,1.0000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0
F_4,chol,126.0-243.0,0.4,100.0,100.0,nan,0.00016501002455544459,1.0000000000000002,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0
F_4,chol,244.0-564.0,0.4,66.667,66.667,nan,0.00016501002455544459,1.0000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.333,0.333,0.333,0.5,0.5,0.0,0.0
F_5,fbs,0.0,0.4,50.0,50.0,nan,0.00016501002455544459,1.0000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.5,0.5,0.667,0.667,0.0,0.0
F_5,fbs,1.0,0.4,nan,nan,nan,0.00016501002455544459,1.0000000000000002,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_6,restecg,0.0,0.4,50.0,50.0,nan,0.00016501002455544459,1.0000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.5,0.5,1.0,1.0,0.0,0.0
F_6,restecg,1.0,0.4,nan,nan,nan,0.00016501002455544459,1.0000000000000002,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_6,restecg,2.0,0.4,50.0,50.0,nan,0.00016501002455544459,1.0000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.5,0.5,0.5,0.5,0,0
F_7,thalach,71.0-153.0,0.4,50.0,50.0,nan,0.00016501002455544459,1.0000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.5,0.5,0.5,0.5,0,0
F_7,thalach,154.0-202.0,0.4,100.0,100.0,nan,0.00016501002455544459,1.0000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0
F_8,exang,0.0,0.4,50.0,50.0,nan,0.00016501002455544459,1.0000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.5,0.5,1.0,1.0,0.0,0.0
F_8,exang,1.0,0.4,50.0,50.0,nan,0.00016501002455544459,1.0000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.5,0.5,0.5,0.5,0,0
F_9,oldpeak,0.9-6.2,0.4,50.0,50.0,nan,0.00016501002455544459,1.0000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.5,0.5,0.5,0.5,0,0
F_9,oldpeak,0.0-0.8,0.4,100.0,100.0,nan,0.00016501002455544459,1.0000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0
F_10,ca,0.0-1.0,0.4,66.667,66.667,nan,0.00016501002455544459,1.0000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.333,0.333,0.333,0.5,0.5,0.0,0.0
F_10,ca,2.0-3.0,0.4,100.0,100.0,nan,0.00016501002455544459,1.0000000000000002,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0
F_11,thal,3.0,0.4,0.0,0.0,nan,0.00016501002455544459,1.0000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.5,0.5,1.0,1.0,0.0,0.0
F_11,thal,6.0,0.4,nan,nan,nan,0.00016501002455544459,1.0000000000000002,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_11,thal,7.0,0.4,100.0,100.0,nan,0.00016501002455544459,1.0000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0,0
F_0,age,0.0,0.4,100.0,100.0,nan,0.0002102783971880908,0.9982035145250975,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0,0
F_0,age,1.0,0.4,100.0,100.0,nan,0.0002102783971880908,0.9982035145250975,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0,0,0.5,0.5
F_1,sex,0.0,0.4,100.0,100.0,nan,7.971808334304313e-05,0.998273324758621,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F_1,sex,1.0,0.4,100.0,100.0,nan,7.971808334304313e-05,0.998273324758621,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.667,0.667,0.5,0.5,1.0,1.0
F_2,cp,1.0-3.0,0.4,50.0,50.0,nan,0.0001356913330264536,0.9948848769417229,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
F_2,cp,4.0,0.4,50.0,50.0,nan,0.0001356913330264536,0.9948848769417229,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0
F_3,trestbps,132.0-200.0,0.4,nan,nan,nan,0.001484377588089681,0.9813067629253165,0.0023527572415512014,0.0241104520990829,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_3,trestbps,94.0-130.0,0.4,50.0,50.0,nan,0.001484377588089681,0.9813067629253165,0.0023527572415512014,0.0241104520990829,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.5,0.5,0.5,0.5,0.5,0.5
F_4,chol,126.0-243.0,0.4,50.0,50.0,nan,0.003180085890640263,1.0,0.0009747645569296594,0.015462834995550975,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.5,0.5,0.5,0.5,0.5,0.5
F_4,chol,244.0-564.0,0.4,nan,nan,nan,0.003180085890640263,1.0,0.0009747645569296594,0.015462834995550975,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_5,fbs,0.0,0.4,100.0,100.0,nan,7.971808334304313e-05,0.998273324758621,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
F_5,fbs,1.0,0.4,nan,nan,nan,7.971808334304313e-05,0.998273324758621,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_6,restecg,0.0,0.4,100.0,100.0,1.0,0.00012663076638596112,0.9973676828242907,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0,0,0.5,0.5
F_6,restecg,1.0,0.4,nan,nan,1.0,0.00012663076638596112,0.9973676828242907,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_6,restecg,2.0,0.4,100.0,100.0,1.0,0.00012663076638596112,0.9973676828242907,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0,0
F_7,thalach,71.0-153.0,0.4,66.667,66.667,nan,0.0007668983893409919,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.333,0.667,0.667,1.0,1.0,0.5,0.5
F_7,thalach,154.0-202.0,0.4,0.0,0.0,nan,0.0007668983893409919,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_8,exang,0.0,0.4,100.0,100.0,nan,7.971808334304313e-05,0.998273324758621,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.5,0.5
F_8,exang,1.0,0.4,100.0,100.0,nan,7.971808334304313e-05,0.998273324758621,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0
F_9,oldpeak,0.9-6.2,0.4,0.0,0.0,nan,0.0001681674455690806,0.9973676828242906,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_9,oldpeak,0.0-0.8,0.4,66.667,66.667,nan,0.0001681674455690806,0.9973676828242906,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.333,0.667,0.667,1.0,1.0,0.5,0.5
F_10,ca,0.0-1.0,0.4,50.0,50.0,nan,0.0001266307663859438,0.9973676828242907,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.5,0.5,0.5,0.5,0.5,0.5
F_10,ca,2.0-3.0,0.4,nan,nan,nan,0.0001266307663859438,0.9973676828242907,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_11,thal,3.0,0.4,100.0,100.0,nan,0.00027153574936839237,0.9813067629253164,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.667,0.667,1.0,1.0,0.5,0.5
F_11,thal,6.0,0.4,nan,nan,nan,0.00027153574936839237,0.9813067629253164,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_11,thal,7.0,0.4,100.0,100.0,nan,0.00027153574936839237,0.9813067629253164,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
F_0,age,0.0,0.4,75.0,100.0,nan,7.469169318755073e-05,0.9984279309661431,0.0,0.0,0.32988524492859284,0.25,0.5773502691896257,0.0,0.0,25.0,0.0,0.75,0.5,1.0,0.0,0.667,0.667
F_0,age,1.0,0.4,nan,nan,nan,7.469169318755073e-05,0.9984279309661431,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_1,sex,0.0,0.4,100.0,100.0,nan,0.00019705565251858413,0.9983937717437896,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1.0,1.0
F_1,sex,1.0,0.4,66.667,100.0,nan,0.00019705565251858413,0.9983937717437896,0.0,0.0,0.314353677239468,0.33333333333333337,0.5,0.0,0.0,33.333,0.0,0.667,0.333,1.0,0.0,0.5,0.5
F_2,cp,1.0-3.0,0.4,0.0,0.0,nan,0.00011826814782150707,0.9948278945036373,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,0,0,1.0,1.0
F_2,cp,4.0,0.4,66.667,33.333,nan,0.00011826814782150707,0.9948278945036373,0.0,0.0,0.314353677239468,0.33333333333333337,0.5,0.0,0.0,33.333,66.667,0.667,0.333,1.0,0.0,0.5,0.5
F_3,trestbps,132.0-200.0,0.4,100.0,50.0,nan,0.0017281484496702811,1.0,0.0029713861084353695,0.026774856428592588,nan,0.5,nan,inf,0.5208076662072949,50.0,50.0,0.5,0.0,1.0,0.0,0.0,0.0
F_3,trestbps,94.0-130.0,0.4,0.0,0.0,nan,0.0017281484496702811,1.0,0.0029713861084353695,0.026774856428592588,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,0,0,1.0,1.0
F_4,chol,126.0-243.0,0.4,100.0,50.0,nan,0.0016539683401201963,1.0,inf,0.07580474152407564,nan,0.5,nan,inf,0.5208076662072949,50.0,50.0,0.5,0.0,1.0,0.0,0.0,0.0
F_4,chol,244.0-564.0,0.4,0.0,0.0,nan,0.0016539683401201963,1.0,inf,0.07580474152407564,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,0,0,1.0,1.0
F_5,fbs,0.0,0.4,75.0,100.0,nan,7.469169318755015e-05,0.9984279309661431,0.0,0.0,0.32988524492859284,0.25,0.5773502691896257,0.0,0.0,25.0,0.0,0.75,0.5,1.0,0.0,0.667,0.667
F_5,fbs,1.0,0.4,nan,nan,nan,7.469169318755015e-05,0.9984279309661431,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_6,restecg,0.0,0.4,75.0,100.0,nan,7.469169318755015e-05,0.9984279309661431,0.0,0.0,0.32988524492859284,0.25,0.5773502691896257,0.0,0.0,25.0,0.0,0.75,0.5,1.0,0.0,0.667,0.667
F_6,restecg,1.0,0.4,nan,nan,nan,7.469169318755015e-05,0.9984279309661431,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_6,restecg,2.0,0.4,nan,nan,nan,7.469169318755015e-05,0.9984279309661431,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_7,thalach,71.0-153.0,0.4,0.0,0.0,0.0,0.0005634306448145442,1.0000000000000002,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,0,0,1.0,1.0
F_7,thalach,154.0-202.0,0.4,66.667,33.333,0.0,0.0005634306448145442,1.0000000000000002,0.0,0.0,0.314353677239468,0.33333333333333337,0.5,0.0,0.0,33.333,66.667,0.667,0.333,1.0,0.0,0.5,0.5
F_8,exang,0.0,0.4,66.667,100.0,nan,7.469169318755073e-05,0.9984279309661431,0.0,0.0,0.314353677239468,0.33333333333333337,0.5,0.0,0.0,33.333,0.0,0.667,0.333,1.0,0.0,0.5,0.5
F_8,exang,1.0,0.4,100.0,100.0,nan,7.469169318755073e-05,0.9984279309661431,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1.0,1.0
F_9,oldpeak,0.9-6.2,0.4,0.0,0.0,0.9999999092552933,0.00019705565251858413,0.9983937717437896,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,0,0,1.0,1.0
F_9,oldpeak,0.0-0.8,0.4,66.667,33.333,0.9999999092552933,0.00019705565251858413,0.9983937717437896,0.0,0.0,0.314353677239468,0.33333333333333337,0.5,0.0,0.0,33.333,66.667,0.667,0.333,1.0,0.0,0.5,0.5
F_10,ca,0.0-1.0,0.4,50.0,25.0,0.9999999999999959,0.00015275760003846938,0.9965836705192792,0.0,0.0,0.32988524492859284,0.25,0.5773502691896257,0.0,0.0,25.0,75.0,0.75,0.5,1.0,0.0,0.667,0.667
F_10,ca,2.0-3.0,0.4,nan,nan,0.9999999999999959,0.00015275760003846938,0.9965836705192792,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_11,thal,3.0,0.4,100.0,100.0,0.9999999999999483,0.00042987488513055756,0.9931012033020603,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1.0,1.0
F_11,thal,6.0,0.4,nan,nan,0.9999999999999483,0.00042987488513055756,0.9931012033020603,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_11,thal,7.0,0.4,66.667,100.0,0.9999999999999483,0.00042987488513055756,0.9931012033020603,0.0,0.0,0.314353677239468,0.33333333333333337,0.5,0.0,0.0,33.333,0.0,0.667,0.333,1.0,0.0,0.5,0.5
F_0,age,0.0,0.4,75.0,75.0,nan,0.00017622929682507453,0.9969747176877596,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.75,0.75,1.0,1.0,0.667,0.667
F_0,age,1.0,0.4,nan,nan,nan,0.00017622929682507453,0.9969747176877596,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_1,sex,0.0,0.4,75.0,75.0,nan,0.00029751429195316414,0.9967064871610005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.75,0.75,1.0,1.0,0.667,0.667
F_1,sex,1.0,0.4,nan,nan,nan,0.00029751429195316414,0.9967064871610005,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_2,cp,1.0-3.0,0.4,50.0,50.0,nan,0.0004456080951884435,0.9928127131203214,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.5,0.5,0,0,0.5,0.5
F_2,cp,4.0,0.4,50.0,50.0,nan,0.0004456080951884435,0.9928127131203214,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0
F_3,trestbps,132.0-200.0,0.4,66.667,66.667,nan,0.001609294025870398,1.0,0.006723108074410095,0.03880500243736701,0.0,0.0,1.0,0.0,0.0,0.0,33.333,0.667,0.667,1.0,1.0,0.5,0.5
F_3,trestbps,94.0-130.0,0.4,0.0,0.0,nan,0.001609294025870398,1.0,0.006723108074410095,0.03880500243736701,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,0,0,1.0,1.0
F_4,chol,126.0-243.0,0.4,33.333,33.333,nan,0.001023385605212775,1.0000000000000002,inf,0.07661047674868528,nan,0.0,nan,0.0,0.0,0.0,66.667,1.0,1.0,1.0,1.0,1.0,1.0
F_4,chol,244.0-564.0,0.4,100.0,100.0,nan,0.001023385605212775,1.0000000000000002,inf,0.07661047674868528,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F_5,fbs,0.0,0.4,75.0,75.0,nan,0.00017622929682507453,0.9969747176877596,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.75,0.75,1.0,1.0,0.667,0.667
F_5,fbs,1.0,0.4,nan,nan,nan,0.00017622929682507453,0.9969747176877596,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_6,restecg,0.0,0.4,75.0,75.0,nan,0.00037240490113976086,0.9969769647197564,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.75,0.75,1.0,1.0,0.667,0.667
F_6,restecg,1.0,0.4,nan,nan,nan,0.00037240490113976086,0.9969769647197564,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_6,restecg,2.0,0.4,nan,nan,nan,0.00037240490113976086,0.9969769647197564,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_7,thalach,71.0-153.0,0.4,50.0,50.0,nan,0.0016348608909371553,1.0,0.0019235049721706098,0.02195040735342655,nan,0.0,nan,0.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0
F_7,thalach,154.0-202.0,0.4,50.0,50.0,nan,0.0016348608909371553,1.0,0.0019235049721706098,0.02195040735342655,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.5,0.5,0,0,0.5,0.5
F_8,exang,0.0,0.4,66.667,66.667,nan,0.0002975142919531213,0.9967064871610005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.333,0.667,0.667,0,0,0.667,0.667
F_8,exang,1.0,0.4,100.0,100.0,nan,0.0002975142919531213,0.9967064871610005,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0
F_9,oldpeak,0.9-6.2,0.4,nan,nan,nan,0.00017622929682507453,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_9,oldpeak,0.0-0.8,0.4,50.0,50.0,nan,0.00017622929682507453,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.75,0.75,1.0,1.0,0.667,0.667
F_10,ca,0.0-1.0,0.4,50.0,50.0,nan,0.00015854271599615702,0.9951657843151588,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0
F_10,ca,2.0-3.0,0.4,50.0,50.0,nan,0.00015854271599615702,0.9951657843151588,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.5,0.5,0,0,0.5,0.5
F_11,thal,3.0,0.4,66.667,66.667,nan,0.00021252786085275223,0.980114789195633,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.333,0.667,0.667,0,0,0.667,0.667
F_11,thal,6.0,0.4,nan,nan,nan,0.00021252786085275223,0.980114789195633,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_11,thal,7.0,0.4,100.0,100.0,nan,0.00021252786085275223,0.980114789195633,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0
F_0,age,0.0,0.4,33.333,66.667,nan,0.0002478589900478048,1.0,0.0,0.0,nan,0.5000000000000002,nan,inf,0.5494357900700094,33.333,33.333,1.0,0.667,1.0,0.5,1.0,1.0
F_0,age,1.0,0.4,0.0,0.0,nan,0.0002478589900478048,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0
F_1,sex,0.0,0.4,50.0,50.0,nan,0.0002478589900478048,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.5,0.5,0,0,0.5,0.5
F_1,sex,1.0,0.4,0.0,50.0,nan,0.0002478589900478048,1.0,0.0,0.0,nan,0.5,nan,inf,0.5208076662072949,50.0,50.0,1.0,0.5,1.0,0.5,0,0
F_2,cp,1.0-3.0,0.4,66.667,66.667,nan,0.0002478589900478048,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.333,0.667,0.667,1.0,1.0,0.5,0.5
F_2,cp,4.0,0.4,100.0,0.0,nan,0.0002478589900478048,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,100.0,100.0,1.0,0.0,1.0,0.0,0,0
